3.849847228284591916e-01,3.330423395896988104e-01,2.989960715844609540e-01,9.428197293758183717e-02,3.168921868179834234e-01,3.627237014404190441e-01
2.003491924923614109e-01,1.518987341772151944e-01,1.252728066346573410e-01,1.807071147970318592e-01,1.663029244871235268e-01,2.064600611086861714e-01
1.846355303360977806e-01,2.448712352684417337e-01,1.344391095591444818e-01,1.837625491051942395e-01,1.968572675687472739e-01,1.972937581841990307e-01
3.326058489742470536e-01,3.003055434308162241e-01,2.160628546486250412e-01,3.369707551287647318e-01,2.566564818856394425e-01,2.300305543430816169e-01
