1.488871834228703006e-01,7.751343054489638618e-02,1.281657712970069030e-01,3.453568687643898683e-02,8.672294704528012155e-02,1.250959324635456671e-01
1.189562547966231815e-01,1.128165771297006958e-01,1.120491174213353730e-01,3.453568687643898683e-02,1.089792785878741371e-01,1.373752877973906383e-01
1.243284727551803581e-01,7.367613200306984134e-02,9.669992325402916589e-02,1.442824251726784468e-01,7.137375287797390055e-02,1.389102072141212563e-01
6.830391404451266468e-02,6.676899462778204675e-02,9.823484267075978382e-02,8.442056792018419464e-02,8.902532617037604845e-02,8.672294704528012155e-02
