5.314591700133868279e-01,4.248103525211959219e-01,2.137438643462739873e-01,1.227130745203034307e-01,3.257474341811691376e-01,4.649709950914770462e-01
3.319946452476573162e-01,2.293618920124944338e-01,1.985720660419455497e-01,4.730031236055332738e-02,2.717536813922356020e-01,3.105756358768406722e-01
3.873270861222668504e-01,3.694779116465863322e-01,1.695671575189647562e-01,3.940205265506470100e-01,2.302543507362784514e-01,3.003123605533243867e-01
1.735832217759928631e-01,2.248995983935742904e-01,2.079428826416778175e-01,1.673360107095046845e-01,2.280232039268183797e-01,2.481035252119589418e-01
