3.908205841446453221e-01,2.072322670375521536e-01,2.364394993045897120e-01,5.563282336578581622e-02,2.420027816411682853e-01,3.045897079276773112e-01
1.988873435326842798e-01,1.794158553546592594e-01,1.460361613351877641e-01,5.563282336578581622e-02,1.641168289290681481e-01,1.585535465924895748e-01
1.321279554937413170e-01,8.205841446453407406e-02,7.788595271210013715e-02,9.179415855354659814e-02,8.762169680111266123e-02,9.318497913769123453e-02
3.741307371349095745e-01,4.853963838664812069e-01,5.076495132127955001e-01,8.205841446453407406e-02,5.076495132127955001e-01,5.299026425591099043e-01
