3.673469387755102233e-01,1.983418367346938826e-01,1.594387755102040852e-03,1.913265306122448935e-03,1.594387755102040852e-03,3.826530612244897871e-03,1.916454081632653073e-01,1.316964285714285754e-01,2.423469387755101956e-02,7.780612244897959495e-02
1.651785714285714246e-01,8.418367346938775142e-02,1.275510204081632551e-03,1.594387755102040852e-03,4.145408163265306388e-03,2.774234693877550978e-02,3.730867346938775420e-01,1.750637755102040782e-01,2.806122448979591830e-02,1.396683673469387710e-01
2.946428571428571508e-01,2.697704081632653073e-01,5.102040816326530205e-03,1.275510204081632551e-03,3.188775510204081703e-03,2.582908163265306214e-02,7.334183673469388265e-02,4.910714285714285615e-02,3.093112244897959148e-02,2.468112244897959218e-01
9.980867346938775142e-02,6.313775510204081010e-02,5.420918367346938722e-03,6.696428571428571057e-03,9.247448979591836593e-03,1.336096938775510334e-01,2.796556122448979331e-01,1.380739795918367319e-01,6.632653061224490221e-02,1.980229591836734637e-01
3.003826530612244694e-01,1.594387755102040782e-01,2.869897959183673620e-03,5.102040816326530205e-03,3.730867346938775836e-02,2.168367346938775420e-01,1.441326530612244972e-01,5.899234693877550978e-02,2.264030612244898044e-02,5.229591836734694132e-02
2.008928571428571577e-02,5.612244897959183659e-02,3.188775510204081703e-03,6.377551020408162756e-04,1.211734693877550978e-02,2.353316326530612290e-01,4.212372448979591621e-01,1.795280612244898044e-01,4.496173469387754890e-02,2.678571428571428423e-02
1.613520408163265363e-01,4.528061224489796088e-02,4.145408163265306388e-03,6.377551020408163407e-03,1.785714285714285615e-02,1.036352040816326536e-01,2.745535714285714524e-01,1.626275510204081565e-01,6.313775510204081010e-02,1.610331632653061174e-01
7.965561224489795533e-01,9.215561224489796088e-02,3.188775510204081378e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.566326530612244677e-04,3.539540816326530726e-02,7.334183673469388091e-03,7.015306122448979574e-03,6.026785714285714385e-02
4.470663265306122347e-01,2.602040816326530726e-01,1.530612244897959148e-02,4.145408163265306388e-03,3.188775510204081703e-03,2.774234693877550978e-02,5.676020408163265363e-02,2.710459183673469274e-02,1.530612244897959148e-02,1.431760204081632681e-01
3.105867346938775420e-01,2.117346938775510334e-01,6.058673469387754890e-03,9.247448979591836593e-03,2.997448979591836593e-02,2.008928571428571508e-01,9.566326530612244416e-02,5.325255102040816341e-02,3.188775510204081703e-02,5.070153061224489527e-02
8.641581632653061451e-02,4.496173469387754890e-02,3.188775510204081703e-03,6.377551020408162756e-04,1.116071428571428596e-02,1.667729591836734637e-01,3.555484693877550839e-01,1.999362244897959218e-01,7.684948979591836593e-02,5.452806122448979748e-02
3.587372448979591621e-01,1.795280612244898044e-01,4.145408163265306388e-03,3.188775510204081378e-04,3.188775510204081378e-04,5.739795918367347240e-03,1.607142857142857262e-01,1.441326530612244972e-01,4.049744897959183659e-02,1.058673469387755167e-01
1.913265306122448883e-01,6.250000000000000000e-02,2.232142857142857019e-03,3.188775510204081703e-03,7.653061224489795741e-03,2.295918367346938896e-02,1.760204081632653073e-01,1.795280612244898044e-01,1.132015306122449022e-01,2.413903061224489666e-01
2.340561224489795811e-01,9.375000000000000000e-02,3.188775510204081378e-04,6.377551020408162756e-04,7.334183673469388091e-03,8.163265306122448328e-02,3.131377551020408379e-01,1.332908163265306145e-01,3.220663265306122208e-02,1.036352040816326536e-01
1.479591836734693855e-01,7.557397959183673186e-02,1.913265306122448935e-03,3.188775510204081378e-04,9.566326530612244677e-04,2.200255102040816341e-02,3.424744897959183798e-01,1.670918367346938826e-01,2.391581632653061104e-02,2.177933673469387710e-01
9.853316326530611735e-02,6.058673469387754890e-02,8.928571428571428076e-03,6.058673469387754890e-03,9.566326530612245110e-03,1.163903061224489804e-01,2.962372448979591621e-01,1.409438775510204189e-01,7.461734693877551672e-02,1.881377551020408101e-01
3.258928571428571508e-01,2.401147959183673464e-01,3.826530612244897871e-03,1.594387755102040852e-03,7.015306122448979574e-03,1.881377551020408170e-02,8.386479591836734637e-02,5.835459183673469274e-02,2.232142857142857192e-02,2.382015306122448883e-01
7.790178571428570953e-01,1.039540816326530587e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,3.029336734693877445e-02,1.307397959183673533e-02,4.783163265306122555e-03,6.855867346938775142e-02
4.075255102040816202e-01,2.617984693877550839e-01,1.339285714285714211e-02,7.334183673469388091e-03,7.015306122448979574e-03,2.327806122448979748e-02,6.090561224489796088e-02,3.252551020408163407e-02,2.008928571428571577e-02,1.661352040816326536e-01
2.554209183673469274e-01,1.409438775510204189e-01,6.377551020408162756e-04,3.188775510204081378e-04,3.188775510204081378e-04,1.626275510204081703e-02,1.954719387755101956e-01,2.433035714285714246e-01,4.591836734693877792e-02,1.014030612244897905e-01
3.045280612244897767e-01,1.913265306122448883e-01,4.145408163265306388e-03,2.232142857142857019e-03,3.571428571428571230e-02,1.849489795918367319e-01,9.088010204081632681e-02,9.056122448979592177e-02,3.603316326530612429e-02,5.963010204081632681e-02
9.534438775510203912e-02,5.070153061224489527e-02,6.377551020408162756e-04,6.377551020408162756e-04,8.928571428571428076e-03,1.690051020408163129e-01,3.632015306122449161e-01,2.056760204081632681e-01,5.293367346938775836e-02,5.293367346938775836e-02
1.833545918367346927e-01,4.591836734693877792e-02,4.464285714285714038e-03,7.653061224489795741e-03,2.008928571428571577e-02,5.676020408163265363e-02,2.318239795918367319e-01,1.894132653061224580e-01,8.003826530612244416e-02,1.804846938775510334e-01
3.061224489795918435e-01,1.262755102040816202e-01,6.377551020408162756e-04,6.377551020408162756e-04,1.913265306122448935e-03,3.475765306122449022e-02,2.774234693877550839e-01,1.352040816326530726e-01,2.838010204081632681e-02,8.864795918367346372e-02
1.473214285714285754e-01,8.227040816326530726e-02,3.188775510204081378e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-02,3.064413265306122347e-01,1.709183673469387710e-01,2.327806122448979748e-02,2.538265306122449161e-01
1.119260204081632681e-01,6.441326530612244416e-02,3.188775510204081703e-03,1.594387755102040852e-03,4.145408163265306388e-03,7.429846938775509779e-02,2.885841836734693855e-01,1.922831632653061174e-01,6.505102040816326814e-02,1.945153061224489666e-01
2.519132653061224580e-01,2.560586734693877653e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.188775510204081378e-04,1.849489795918367319e-02,1.014030612244897905e-01,7.015306122448979054e-02,3.188775510204081703e-02,2.697704081632653073e-01
7.611607142857143016e-01,1.214923469387755167e-01,1.594387755102040852e-03,6.377551020408162756e-04,9.566326530612244677e-04,3.188775510204081703e-03,3.061224489795918297e-02,8.290816326530612776e-03,6.058673469387754890e-03,6.600765306122448328e-02
3.609693877551020669e-01,2.863520408163265363e-01,1.498724489795918297e-02,7.334183673469388091e-03,6.696428571428571057e-03,2.008928571428571577e-02,4.464285714285714385e-02,6.058673469387754890e-02,3.411989795918367319e-02,1.642219387755101956e-01
3.437500000000000000e-01,1.329719387755101956e-01,3.188775510204081378e-04,1.594387755102040852e-03,1.594387755102040852e-03,6.536989795918367319e-02,1.788903061224489666e-01,1.476403061224489666e-01,5.325255102040816341e-02,7.461734693877551672e-02
2.037627551020408101e-01,2.235331632653061174e-01,4.145408163265306388e-03,6.377551020408162756e-04,3.826530612244897871e-03,1.020408163265306145e-01,3.545918367346938549e-01,3.316326530612245110e-02,1.849489795918367319e-02,5.580357142857143155e-02
6.855867346938775142e-02,4.272959183673469274e-02,0.000000000000000000e+00,9.566326530612244677e-04,7.334183673469388091e-03,1.326530612244898044e-01,3.858418367346938549e-01,2.461734693877551117e-01,4.177295918367347066e-02,7.397959183673469274e-02
4.521683673469387710e-01,5.516581632653061451e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.696428571428571057e-03,6.026785714285714385e-02,3.443877551020407823e-02,3.912627551020408379e-01
1.498724489795918435e-01,5.038265306122449022e-02,2.869897959183673620e-03,8.609693877551019559e-03,3.380102040816326814e-02,2.295918367346938896e-02,2.190688775510204189e-01,2.149234693877551117e-01,9.598214285714286309e-02,2.015306122448979609e-01
1.485969387755101956e-01,8.354591836734694132e-02,1.594387755102040852e-03,6.377551020408162756e-04,1.594387755102040852e-03,2.136479591836734637e-02,3.456632653061224580e-01,1.814413265306122347e-01,3.029336734693877445e-02,1.852678571428571508e-01
3.411989795918367596e-01,2.248086734693877653e-01,1.275510204081632551e-03,0.000000000000000000e+00,3.188775510204081378e-04,1.498724489795918297e-02,6.345663265306122902e-02,8.035714285714286309e-02,2.901785714285714385e-02,2.445790816326530726e-01
1.205357142857142877e-01,8.131377551020407823e-02,2.869897959183673620e-03,2.551020408163265103e-03,7.653061224489795741e-03,6.696428571428571230e-02,3.160076530612244694e-01,1.441326530612244972e-01,6.473214285714286309e-02,1.932397959183673464e-01
8.070790816326530726e-01,9.151785714285713691e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.232142857142857192e-02,9.885204081632653628e-03,5.739795918367347240e-03,6.345663265306122902e-02
1.619897959183673464e-01,9.948979591836734637e-02,3.507653061224489787e-03,2.232142857142857019e-03,5.038265306122449022e-02,1.192602040816326536e-01,2.480867346938775420e-01,6.792091836734694132e-02,2.455357142857142808e-02,2.225765306122448883e-01
1.390306122448979609e-01,4.464285714285714385e-02,1.275510204081632551e-03,3.188775510204081378e-04,1.594387755102040852e-03,2.869897959183673533e-02,3.772321428571428492e-01,1.862244897959183798e-01,3.475765306122449022e-02,1.862244897959183798e-01
3.427933673469387710e-01,2.028061224489795811e-01,6.058673469387754890e-03,6.696428571428571057e-03,2.901785714285714385e-02,1.696428571428571508e-01,1.132015306122449022e-01,6.696428571428571230e-02,2.487244897959183659e-02,3.794642857142856845e-02
4.247448979591836871e-01,2.270408163265306145e-01,4.783163265306122555e-03,1.275510204081632551e-03,1.594387755102040852e-03,2.774234693877550978e-02,4.751275510204081703e-02,5.803571428571428770e-02,3.061224489795918297e-02,1.766581632653061174e-01
3.915816326530612290e-01,9.311224489795918990e-02,6.377551020408163407e-03,2.869897959183673620e-03,1.275510204081632551e-03,1.785714285714285615e-02,9.088010204081632681e-02,7.525510204081632681e-02,5.389030612244898044e-02,2.669005102040816202e-01
2.200255102040816202e-01,6.919642857142857539e-02,3.188775510204081703e-03,3.826530612244897871e-03,1.434948979591836767e-02,1.291454081632653073e-01,3.016581632653061451e-01,1.495535714285714246e-01,3.667091836734694132e-02,7.238520408163265363e-02
3.313137755102040782e-01,1.910076530612244972e-01,4.464285714285714038e-03,6.696428571428571057e-03,5.102040816326530205e-03,3.985969387755101956e-02,7.525510204081632681e-02,1.001275510204081565e-01,3.475765306122449022e-02,2.114158163265306145e-01
1.256377551020408101e-01,7.047193877551020946e-02,3.188775510204081703e-03,2.869897959183673620e-03,9.885204081632653628e-03,1.173469387755102095e-01,3.587372448979591621e-01,1.198979591836734637e-01,4.719387755102040505e-02,1.447704081632653073e-01
3.925382653061224580e-01,1.559311224489795811e-01,2.551020408163265103e-03,3.188775510204081378e-04,1.275510204081632551e-03,1.052295918367346893e-02,2.295918367346938826e-01,1.010841836734693855e-01,1.753826530612244763e-02,8.864795918367346372e-02
8.016581632653061451e-01,5.580357142857143155e-02,1.275510204081632551e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.551020408163265103e-03,3.985969387755101956e-02,8.290816326530612776e-03,5.739795918367347240e-03,8.482142857142857539e-02
2.509566326530612290e-01,2.512755102040816202e-01,1.594387755102040852e-03,6.377551020408162756e-04,5.420918367346938722e-03,7.079081632653061451e-02,1.977040816326530726e-01,6.281887755102040505e-02,3.698979591836734637e-02,1.218112244897959218e-01
2.512755102040816202e-01,1.482780612244898044e-01,2.232142857142857019e-03,9.566326530612244677e-04,3.507653061224489787e-03,1.234056122448979609e-01,1.610331632653061174e-01,8.482142857142857539e-02,6.855867346938775142e-02,1.559311224489795811e-01
1.485969387755101956e-01,5.931122448979592177e-02,3.188775510204081703e-03,6.377551020408162756e-04,3.188775510204081703e-03,2.455357142857142808e-02,4.170918367346938549e-01,1.779336734693877653e-01,2.519132653061224511e-02,1.403061224489795811e-01
3.306760204081632404e-01,2.184311224489795811e-01,7.334183673469388091e-03,1.913265306122448935e-03,8.609693877551019559e-03,2.901785714285714385e-02,9.789540816326530726e-02,9.024234693877551672e-02,3.443877551020407823e-02,1.814413265306122347e-01
6.632653061224490221e-02,5.548469387755101956e-02,7.015306122448979574e-03,6.377551020408162756e-04,1.116071428571428596e-02,1.485969387755101956e-01,3.890306122448979331e-01,1.246811224489795950e-01,4.719387755102040505e-02,1.498724489795918435e-01
1.080994897959183659e-01,3.890306122448979748e-02,3.507653061224489787e-03,2.869897959183673620e-03,2.391581632653061104e-02,2.876275510204081565e-01,3.478954081632653073e-01,1.332908163265306145e-01,2.901785714285714385e-02,2.487244897959183659e-02
3.258928571428571508e-01,2.544642857142856984e-01,3.188775510204081703e-03,0.000000000000000000e+00,2.232142857142857019e-03,1.112882653061224442e-01,1.202168367346938826e-01,5.612244897959183659e-02,2.965561224489796088e-02,9.693877551020407823e-02
3.204719387755102233e-01,1.195790816326530587e-01,1.913265306122448935e-03,3.507653061224489787e-03,1.690051020408163407e-02,1.122448979591836732e-01,2.139668367346938826e-01,1.065051020408163268e-01,3.220663265306122208e-02,7.270408163265305868e-02
2.831632653061224580e-01,2.161989795918367319e-01,3.826530612244897871e-03,6.696428571428571057e-03,2.264030612244898044e-02,1.830357142857142738e-01,1.517857142857142738e-01,9.183673469387755584e-02,1.658163265306122555e-02,2.423469387755101956e-02
7.742346938775510612e-01,7.876275510204081010e-02,1.913265306122448935e-03,1.275510204081632551e-03,6.377551020408162756e-04,6.377551020408162756e-04,3.698979591836734637e-02,9.885204081632653628e-03,6.377551020408163407e-03,8.928571428571428770e-02
2.075892857142857262e-01,1.718750000000000000e-01,6.377551020408162756e-04,0.000000000000000000e+00,6.377551020408162756e-04,7.716836734693877098e-02,2.480867346938775420e-01,8.737244897959184353e-02,3.698979591836734637e-02,1.696428571428571508e-01
1.323341836734693855e-01,5.707908163265305868e-02,6.377551020408162756e-04,1.275510204081632551e-03,1.594387755102040852e-03,3.667091836734694132e-02,3.909438775510203912e-01,1.839923469387755028e-01,2.327806122448979748e-02,1.721938775510204189e-01
2.681760204081632404e-01,2.442602040816326536e-01,9.247448979591836593e-03,5.102040816326530205e-03,1.977040816326530726e-02,4.177295918367347066e-02,9.948979591836734637e-02,8.163265306122448328e-02,2.678571428571428423e-02,2.037627551020408101e-01
1.425382653061224580e-01,2.391581632653061104e-02,1.594387755102040852e-03,1.594387755102040852e-03,2.423469387755101956e-02,6.919642857142857539e-02,3.035714285714285476e-01,1.900510204081632681e-01,8.067602040816326814e-02,1.626275510204081565e-01
3.785076530612244694e-01,2.684948979591836871e-01,9.566326530612245110e-03,1.275510204081632551e-03,3.348214285714285615e-02,2.742346938775510126e-02,5.357142857142856845e-02,6.090561224489796088e-02,2.774234693877550978e-02,1.390306122448979609e-01
7.429846938775509779e-02,5.133928571428571230e-02,6.696428571428571057e-03,5.420918367346938722e-03,1.243622448979591830e-02,1.087372448979591899e-01,4.091198979591836871e-01,1.301020408163265363e-01,3.890306122448979748e-02,1.629464285714285754e-01
5.041454081632652517e-01,2.279974489795918435e-01,9.566326530612244677e-04,3.188775510204081378e-04,3.826530612244897871e-03,5.357142857142856845e-02,7.844387755102040505e-02,7.015306122448979054e-02,2.295918367346938896e-02,3.762755102040816341e-02
1.023596938775510196e-01,3.316326530612245110e-02,3.507653061224489787e-03,1.913265306122448935e-03,1.147959183673469448e-02,1.957908163265306145e-01,4.228316326530612290e-01,1.788903061224489666e-01,1.881377551020408170e-02,3.125000000000000000e-02
2.955994897959183798e-01,1.750637755102040782e-01,5.739795918367347240e-03,3.507653061224489787e-03,1.434948979591836767e-02,1.945153061224489666e-01,1.865433673469387710e-01,7.110969387755101956e-02,2.136479591836734637e-02,3.220663265306122208e-02
7.637117346938775420e-01,8.003826530612244416e-02,1.913265306122448935e-03,1.275510204081632551e-03,9.566326530612244677e-04,3.188775510204081703e-03,4.400510204081632681e-02,1.211734693877550978e-02,5.102040816326530205e-03,8.769132653061224858e-02
1.686862244897959218e-01,2.844387755102040782e-01,1.913265306122448935e-03,1.275510204081632551e-03,6.377551020408163407e-03,7.142857142857142461e-02,2.388392857142857262e-01,9.853316326530611735e-02,2.646683673469387918e-02,1.020408163265306145e-01
3.673469387755102233e-01,2.924107142857143016e-01,1.147959183673469448e-02,6.377551020408162756e-04,4.145408163265306388e-03,3.188775510204081703e-02,5.899234693877550978e-02,5.516581632653061451e-02,6.696428571428571230e-02,1.109693877551020391e-01
1.355229591836734637e-01,6.377551020408163407e-02,9.566326530612244677e-04,1.913265306122448935e-03,3.188775510204081703e-03,3.443877551020407823e-02,4.052933673469387710e-01,1.568877551020408101e-01,2.455357142857142808e-02,1.734693877551020391e-01
2.531887755102040782e-01,2.528698979591836871e-01,1.243622448979591830e-02,5.739795918367347240e-03,1.211734693877550978e-02,5.102040816326530726e-02,9.630102040816326814e-02,9.534438775510203912e-02,3.316326530612245110e-02,1.878188775510204189e-01
1.135204081632653073e-01,7.334183673469388265e-02,8.928571428571428076e-03,5.102040816326530205e-03,1.658163265306122555e-02,1.329719387755101956e-01,3.584183673469387710e-01,1.269132653061224580e-01,4.464285714285714385e-02,1.195790816326530587e-01
2.927295918367346927e-01,2.114158163265306145e-01,4.145408163265306388e-03,2.232142857142857019e-03,1.020408163265306041e-02,1.307397959183673464e-01,1.862244897959183798e-01,7.334183673469388265e-02,3.571428571428571230e-02,5.325255102040816341e-02
7.640306122448979886e-01,4.528061224489796088e-02,6.377551020408162756e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.017857142857143155e-02,5.867346938775510473e-02,1.147959183673469448e-02,6.696428571428571057e-03,7.302295918367346372e-02
2.611607142857143016e-01,1.466836734693877618e-02,9.566326530612244677e-04,6.377551020408162756e-04,1.466836734693877618e-02,1.339285714285714246e-01,2.496811224489795811e-01,1.262755102040816202e-01,8.195153061224490221e-02,1.160714285714285754e-01
1.629464285714285754e-01,1.498724489795918297e-02,1.275510204081632551e-03,9.566326530612244677e-04,8.609693877551019559e-03,8.960459183673469274e-02,2.385204081632653073e-01,1.543367346938775420e-01,1.393494897959183798e-01,1.894132653061224580e-01
7.139668367346938549e-01,7.366071428571428770e-02,6.377551020408162756e-04,3.188775510204081378e-04,3.188775510204081378e-04,8.928571428571428076e-03,6.760204081632653628e-02,1.466836734693877618e-02,1.052295918367346893e-02,1.093750000000000000e-01
5.516581632653061451e-02,1.849489795918367319e-01,3.188775510204081378e-04,3.188775510204081378e-04,2.551020408163265103e-03,1.339285714285714246e-01,3.950892857142856984e-01,1.294642857142857262e-01,2.232142857142857192e-02,7.589285714285713691e-02
3.765943877551020669e-01,9.502551020408163407e-02,3.507653061224489787e-03,5.739795918367347240e-03,1.371173469387755063e-02,1.103316326530612290e-01,1.588010204081632681e-01,6.409438775510203912e-02,4.974489795918367319e-02,1.224489795918367319e-01
5.344387755102041337e-01,1.479591836734693855e-01,2.551020408163265103e-03,1.913265306122448935e-03,1.147959183673469448e-02,3.475765306122449022e-02,8.354591836734694132e-02,3.443877551020407823e-02,1.530612244897959148e-02,1.336096938775510334e-01
1.479591836734693855e-01,5.994897959183673186e-02,1.275510204081632551e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.528061224489796088e-02,3.686224489795918435e-01,1.929209183673469274e-01,2.614795918367347066e-02,1.578443877551020391e-01
3.172831632653061451e-01,1.906887755102040782e-01,2.869897959183673620e-03,2.551020408163265103e-03,8.609693877551019559e-03,4.304846938775510473e-02,8.801020408163265363e-02,1.055484693877550978e-01,4.846938775510203912e-02,1.929209183673469274e-01
7.238520408163265363e-02,6.250000000000000000e-02,6.058673469387754890e-03,3.826530612244897871e-03,1.594387755102040852e-02,1.466836734693877653e-01,4.272959183673469274e-01,1.294642857142857262e-01,4.017857142857143155e-02,9.566326530612244416e-02
3.258928571428571508e-01,1.855867346938775420e-01,7.334183673469388091e-03,9.566326530612244677e-04,3.826530612244897871e-03,7.621173469387755584e-02,2.375637755102040782e-01,9.151785714285713691e-02,2.838010204081632681e-02,4.272959183673469274e-02
2.904974489795918435e-01,3.348214285714285615e-02,5.739795918367347240e-03,9.566326530612245110e-03,2.327806122448979748e-02,1.881377551020408101e-01,2.343750000000000000e-01,6.218112244897959495e-02,3.156887755102040505e-02,1.211734693877550978e-01
5.660076530612244694e-01,1.128826530612244833e-01,1.913265306122448935e-03,0.000000000000000000e+00,3.188775510204081378e-04,5.389030612244898044e-02,1.173469387755102095e-01,6.377551020408163407e-02,4.878826530612245110e-02,3.507653061224489527e-02
7.072704081632652517e-01,9.470663265306122902e-02,6.377551020408162756e-04,3.188775510204081378e-04,2.232142857142857019e-03,1.658163265306122555e-02,6.792091836734694132e-02,2.806122448979591830e-02,1.594387755102040852e-02,6.632653061224490221e-02
2.114158163265306145e-01,1.441326530612244972e-01,5.102040816326530205e-03,1.785714285714285615e-02,4.272959183673469274e-02,1.342474489795918435e-01,2.525510204081632404e-01,7.206632653061224858e-02,3.539540816326530726e-02,8.450255102040815647e-02
1.087372448979591899e-01,9.598214285714286309e-02,1.913265306122448935e-03,3.188775510204081378e-04,6.377551020408162756e-04,1.084183673469387710e-01,4.072066326530612290e-01,1.546556122448979609e-01,2.646683673469387918e-02,9.566326530612244416e-02
1.135204081632653073e-01,4.974489795918367319e-02,9.566326530612244677e-04,6.377551020408162756e-04,6.696428571428571057e-03,5.357142857142856845e-02,4.151785714285714524e-01,1.202168367346938826e-01,2.264030612244898044e-02,2.168367346938775420e-01
2.869897959183673741e-01,2.085459183673469274e-01,3.188775510204081703e-03,3.826530612244897871e-03,9.566326530612245110e-03,5.070153061224489527e-02,6.600765306122448328e-02,1.272321428571428492e-01,6.186224489795918297e-02,1.820790816326530726e-01
7.557397959183673186e-02,5.931122448979592177e-02,3.188775510204081703e-03,6.696428571428571057e-03,2.774234693877550978e-02,1.610331632653061174e-01,4.435586734693877653e-01,9.311224489795918990e-02,3.890306122448979748e-02,9.088010204081632681e-02
3.019770408163265363e-01,2.037627551020408101e-01,7.334183673469388091e-03,2.232142857142857019e-03,1.020408163265306041e-02,1.769770408163265363e-01,1.986607142857142738e-01,5.931122448979592177e-02,1.243622448979591830e-02,2.710459183673469274e-02
2.669005102040816202e-01,3.093112244897959148e-02,3.826530612244897871e-03,1.084183673469387744e-02,3.316326530612245110e-02,2.130102040816326536e-01,2.286352040816326536e-01,6.313775510204081010e-02,2.869897959183673533e-02,1.208545918367346927e-01
5.612244897959183243e-01,1.945153061224489666e-01,3.826530612244897871e-03,6.377551020408162756e-04,2.869897959183673620e-03,1.881377551020408170e-02,5.197704081632652934e-02,3.125000000000000000e-02,2.040816326530612082e-02,1.144770408163265363e-01
4.665178571428571508e-01,1.275510204081632681e-01,3.188775510204081703e-03,0.000000000000000000e+00,3.188775510204081378e-04,2.869897959183673620e-03,8.609693877551020946e-02,2.487244897959183798e-01,1.977040816326530726e-02,4.496173469387754890e-02
7.238520408163264808e-01,5.963010204081632681e-02,6.377551020408162756e-04,0.000000000000000000e+00,6.377551020408162756e-04,1.403061224489795915e-02,7.940051020408163407e-02,2.933673469387755237e-02,2.136479591836734637e-02,7.110969387755101956e-02
2.190688775510204189e-01,6.090561224489796088e-02,4.783163265306122555e-03,5.102040816326530205e-03,2.423469387755101956e-02,1.348852040816326536e-01,2.653061224489796088e-01,9.630102040816326814e-02,5.165816326530612429e-02,1.377551020408163129e-01
1.753826530612244972e-01,1.208545918367346927e-01,9.566326530612245110e-03,7.653061224489795741e-03,4.145408163265306388e-03,8.769132653061224858e-02,4.164540816326530726e-01,3.571428571428571230e-02,2.104591836734693786e-02,1.214923469387755167e-01
1.189413265306122486e-01,5.197704081632652934e-02,0.000000000000000000e+00,6.377551020408162756e-04,3.188775510204081703e-03,6.600765306122448328e-02,4.569515306122449161e-01,1.055484693877550978e-01,2.710459183673469274e-02,1.696428571428571508e-01
2.796556122448979331e-01,1.827168367346938826e-01,3.188775510204081378e-04,0.000000000000000000e+00,2.232142857142857019e-03,4.910714285714285615e-02,1.173469387755102095e-01,1.205357142857142877e-01,6.122448979591836593e-02,1.868622448979591899e-01
5.213647959183673741e-01,2.369260204081632681e-01,4.464285714285714038e-03,9.566326530612244677e-04,2.551020408163265103e-03,1.275510204081632681e-02,3.061224489795918297e-02,2.678571428571428423e-02,2.838010204081632681e-02,1.352040816326530726e-01
